sentence,entities,gt_relation,pred_relation,pred_edge,is_edge_test_contradictory,exec_time
The cough syrup was in a bottle on a shelf in the kitchen.,"['cough syrup', 'bottle']",4,-1,[],False,00:00:32
"I have inserted various cartridges into that old printer, but still the printer is not working.","['cartridges', 'printer']",6,-1,[],False,00:00:38
"The Chicago museum dug a pit in front of the building and built a new display area for the Zephyr, where it could be displayed year-round.","['museum', 'pit']",17,0,"('museum', 'pit')",False,00:00:27
"The United States has laws that limit magazine size, too.","['laws', 'size']",14,0,"('laws', 'size')",False,00:00:31
Tsunamis are caused by the sudden displacement of large volumes of water.,"['Tsunamis', 'displacement']",1,1,"('displacement', 'Tsunamis')",False,00:00:33
Radial mixing processes have transported such material into outer disc regions.,"['material', 'outer disc regions']",6,-1,[],False,00:00:36
Scientists have revealed how environmental irritants such as air pollution and cigarette smoke which cause coughing in people.,"['irritants', 'coughing']",0,0,"('irritants', 'coughing')",False,00:00:20
The accommodation comprises a newly redecorated office floor on the third floor.,"['office', 'floor']",2,-1,[],False,00:00:33
When I first arrived in Italy I was amazed to find that they sell wine in a carton.,"['wine', 'carton']",4,-1,[],False,00:00:53
"At one time, most of Europe's ammonia was produced from the Hydro plant at Vemork, via the electrolysis route.","['ammonia', 'plant']",8,1,"('plant', 'ammonia')",False,00:00:31
His speech was a summary of known problems.,"['speech', 'problems']",14,1,"('problems', 'speech')",False,00:00:37
"The blisters are caused by antibodies against desmogleins (Dsgs), which are glycoproteins present in the junctions between skin cells.","['blisters', 'antibodies']",16,1,"('antibodies', 'blisters')",False,00:00:33
Below is a code snippet for creating a timestamp from formatted date date.,"['timestamp', 'date']",8,1,"('date', 'timestamp')",False,00:00:35
"Jomini speaks of an entire division of pikemen at Reunion-sur-Oise, as the Re- volution rechristened Guise.","['division', 'pikemen']",13,-1,[],False,00:00:47
Additional colors were screen printed and the book was enclosed in a mock alligator slipcase.,"['book', 'slipcase']",4,0,"('book', 'slipcase')",True,00:00:58
"During this transport, over about 10 kilometres, the Herschel spacecraft was placed inside the payload transport container.","['spacecraft', 'container']",4,-1,[],False,00:00:36
The photographer journeyed into America's heartland as a lone artist.,"['photographer', 'heartland']",6,-1,[],False,00:00:52
Aretus fetched water from the house in a ewer that had a flower pattern on it.,"['water', 'ewer']",4,-1,[],False,00:01:09
"The pipeline that the gas leaked from belongs to Puyang company, and was constructed by Nanjing Sanye utility installment company.","['pipeline', 'gas']",9,0,"('pipeline', 'gas')",True,00:00:55
The recent decline has been caused by the environmentally-induced collapse of fish catches from the Black Sea.,"['decline', 'collapse']",1,1,"('collapse', 'decline')",False,00:00:16
Policemen were seen breaking up a road block put up by fishermen.,"['block', 'fishermen']",16,1,"('fishermen', 'block')",False,00:00:40
I'm 5ft10 and the jacket reaches about halfway down the fly of my jeans.,"['fly', 'jeans']",2,-1,[],False,00:00:59
"Finally, next to the handle is the knob of the bat, a wider piece that keeps the bat from sliding out of a batter's hands.","['knob', 'bat']",2,-1,[],False,00:00:43
"The athlete starts in the three-point stance, and explodes out 5 yards to his right.","['athlete', 'stance']",18,0,"('athlete', 'stance')",False,00:00:35
It is a free online resource documenting Pennsylvania political election results dating back to 1796.,"['resource', 'results']",14,1,"('results', 'resource')",False,00:00:32
A former NHS worker revealed that understaffed maternity wards are sinking into chaos.,"['maternity wards', 'chaos']",18,0,"('maternity wards', 'chaos')",False,00:00:36
One ounce of pure gold was sealed in a quartz tube and a section of 5-mm inside diameter quartz tube was sealed on the quartz-gold tube.,"['gold', 'quartz tube']",6,-1,[],False,00:00:22
"This radar system contains two tower-shaped antennas shown in Figure 1, one is to transmit pulsed waves and the other is to receive reflected waves.","['system', 'antennas']",3,0,"('system', 'antennas')",False,00:00:34
"I've been in Thanksgiving preparation mode since last week, and when I saw her post on homemade cranberry jelly, I knew I was going to try it.","['cranberry', 'jelly']",9,0,"('cranberry', 'jelly')",False,00:00:32
"The second man, who struck him with a paving stone, was accordingly discharged.","['man', 'stone']",11,-1,[],False,00:00:44
The world we live in is rooted in an infinite life.,"['world', 'life']",18,1,"('life', 'world')",False,00:00:25
"Chocolates, junk food, dirty skin, and stress cause acne.","['Chocolates', 'acne']",0,0,"('Chocolates', 'acne')",False,00:00:31
There were two wounds on the surface and one was the exit wound of the gunshot from the victim's left forearm.,"['gunshot', 'forearm']",18,0,"('gunshot', 'forearm')",False,00:00:32
"Part of the seam had been opened up and a roasting pan filled with wet spaghetti, cherry pie filling and jello was put inside.","['pan', 'spaghetti']",5,-1,[],False,00:00:35
"In 1792, the emperor issued a 29-point decree which appeared to tighten Qing control over Tibet.","['emperor', 'decree']",17,0,"('emperor', 'decree')",False,00:00:22
"Put at its simplest, the injection molding machine contains a reservoir of hydraulic oil which is pumped by an electrically- driven pump at high pressure.","['machine', 'reservoir']",3,-1,[],False,00:00:55
The first box that arrived at Shirley Shupp's door was filled with braces to help with her arthritis.,"['box', 'braces']",5,-1,[],False,00:01:02
The most disturbing moment arrives five minutes from the end.,"['moment', 'minutes']",18,-1,[],False,00:00:57
"I ended up going to the doctor, although it was just coughing from allergies.","['coughing', 'allergies']",1,1,"('allergies', 'coughing')",False,00:00:16
"Three times (every 1200 years), the gods were distressed by the disturbance from human overpopulation.","['disturbance', 'overpopulation']",1,1,"('overpopulation', 'disturbance')",False,00:00:18
The furniture industry constitutes of one the most important sectors of the Polish economy.,"['industry', 'economy']",2,0,"('industry', 'economy')",False,00:00:40
Four people died after their vehicle crashed into the support pillar of an overhead bridge in Cheras.,"['pillar', 'bridge']",2,-1,[],False,00:00:55
"The announcement of the game caused a stir on the web yesterday, with the Weekly Standard launching a protest campaign encouraging readers to e-mail Microsoft and T-Enterprise, the out-of-its-depth company that had hired actual Gitmo detainee Moazzam Begg as a consultant on the game.","['announcement', 'stir']",0,0,"('announcement', 'stir')",False,00:00:29
The fat and cholesterol cause heart disease; the animal protein causes cancer.,"['protein', 'cancer']",0,0,"('protein', 'cancer')",False,00:00:26
The glow from the blacksmith's forge led civilization from the dark ages and brought humankind to the standard of living enjoyed today.,"['blacksmith', 'forge']",11,0,"('blacksmith', 'forge')",False,00:00:41
UK-based Master of Malt stocks the finest straight wheat whisky.,"['wheat', 'whisky']",9,0,"('wheat', 'whisky')",False,00:00:24
The queen deposits each egg in a cell prepared by the worker bees.,"['cell', 'bees']",16,1,"('bees', 'cell')",False,00:00:24
I have put these images into my web page.,"['images', 'web page']",6,-1,[],False,00:00:57
He got an idea of the depth of the shear layer by observing the extent of the sideways turbulence at the stern of the boat.,"['stern', 'boat']",2,-1,[],False,00:00:43
An investment firm co-founded by the head of the Obama administration's auto task force is under scrutiny in an investigation into what authorities allege was a pay-to-play scheme involving the New York state pension fund.,"['firm', 'head']",16,1,"('head', 'firm')",False,00:00:35
Approximately three dozen bus lines operate from the port authority bus terminal located between Eighth and Ninth Avenues and 40th to 42nd Streets.,"['lines', 'terminal']",18,1,"('terminal', 'lines')",False,00:00:29
The guard pushes the passports back with a chuckle and ignores them.,"['guard', 'chuckle']",18,0,"('guard', 'chuckle')",False,00:00:26
The second gold electrode was pressed from the top onto the pellet by a screw in order to ensure optimum contact.,"['electrode', 'top']",8,-1,[],False,00:00:39
"In about 985 the Seljuk clan split off from the bulk of the Tokuz-Oghuz, a confederacy of nine clans long settled between the Aral and Caspian Seas, and set up camp on the right bank of the lower Syr Darya (Jaxartes), in the direction of Jend, near Kzyl Orda in present day south-central Kazakhstan where they were converted to Islam.","['confederacy', 'clans']",13,1,"('clans', 'confederacy')",False,00:00:31
"In Berlin, the communists threw up a wall of barbed wire and stone to block the exit of freedom-seeking Germans.","['communists', 'wall']",17,0,"('communists', 'wall')",False,00:00:39
Danger is part of the Palestinian journalist's daily routine.,"['Danger', 'routine']",18,0,"('Danger', 'routine')",True,00:00:44
The Revealer is an online journal of media criticism related to the subject of religion in the press.,"['criticism', 'religion']",14,1,"('religion', 'criticism')",False,00:00:27
We then placed the tube in a beaker of iodine water.,"['tube', 'beaker']",6,-1,[],False,00:00:39
"This elite formation comprised of several regiments: Lifeguard dragoons, Lifeguard uhlans, Lifeguard hussars, and Lifeguard cossacks.","['formation', 'dragoons']",13,-1,[],False,00:00:58
Eco-Friendly tomatoes grown in a portable pail are moved inside and continue to produce delicious tomatoes even when summer is just a hearth-side.,"['tomatoes', 'pail']",18,1,"('pail', 'tomatoes')",False,00:00:45
